Date mutation;Nature mutation;Valeur fonciere;No voie;Type de voie;Code voie;Voie;Code postal;Commune;Code departement;Code commune;Prefixe de section;Section;No plan;No Volume;1er lot;Surface Carrez du 1er lot;2eme lot;Surface Carrez du 2eme lot;3eme lot;Surface Carrez du 3eme lot;4eme lot;Surface Carrez du 4eme lot;5eme lot;Surface Carrez du 5eme lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
06/02/2020;Vente;2470000;22;BD;1140;EUGENE TRIPET;6400;CANNES;6;29;;CH;254;;417;;;;;;;;;;1;3;D̩pendance;0;0;
10/02/2020;Vente;29200000;54;AV;3010;DU PETIT JUAS;6400;CANNES;6;29;;BI;213;;23;;35;6759;;;;;;;2;2;Appartement;68;3;
23/01/2020;Vente;41115000;64;RUE;170;D ANTIBES;6400;CANNES;6;29;;BT;262;;1621;4166;;;;;;;;;1;2;Appartement;43;1;
30/01/2020;Vente;14000000;89;BD;600;CARNOT;6400;CANNES;6;29;;BI;128;;51;;88;3989;;;;;;;2;2;Appartement;36;1;
03/02/2020;Vente;8000000;331;AV;1560;DE GRASSE;6400;CANNES;6;29;;BC;167;;;;;;;;;;;;0;;;;;55
12/02/2020;Vente;13300000;501;AV;44;DES ANCIENS COMBATTANTS;6210;MANDELIEU-LA-NAPOULE;6;79;;AM;125;;855;;;;;;;;;;1;3;D̩pendance;0;0;
12/02/2020;Vente;13300000;501;AV;44;DES ANCIENS COMBATTANTS;6210;MANDELIEU-LA-NAPOULE;6;79;;AM;125;;1001;2877;;;;;;;;;1;2;Appartement;31;1;
11/02/2020;Vente;1500000;2;RUE;440;DE BONE;6400;CANNES;6;29;;BW;59;;7;;;;;;;;;;1;3;D̩pendance;0;0;
27/01/2020;Vente;15000000;61;CHE;2068;DU GRAND CHENE;6130;GRASSE;6;69;;CI;90;;5;5561;;;;;;;;;1;2;Appartement;54;3;
27/01/2020;Vente;15000000;61;CHE;2068;DU GRAND CHENE;6130;GRASSE;6;69;;CI;90;;22;;;;;;;;;;1;3;D̩pendance;0;0;
27/01/2020;Vente;15000000;61;CHE;2068;DU GRAND CHENE;6130;GRASSE;6;69;;CI;90;;9;;;;;;;;;;1;3;D̩pendance;0;0;
29/01/2020;Vente;12500000;5;IMP;715;CIGALES;6400;CANNES;6;29;;AZ;156;;884;;;;;;;;;;1;3;D̩pendance;0;0;
29/01/2020;Vente;12500000;5;IMP;715;CIGALES;6400;CANNES;6;29;;AZ;156;;605;;644;4667;;;;;;;2;2;Appartement;46;2;
31/01/2020;Vente;26000000;17;RUE;980;DU DOCTEUR BUDIN;6400;CANNES;6;29;;BO;122;;;;;;;;;;;;0;1;Maison;80;3;238
17/01/2020;Vente;17800000;6;AV;2208;HENRY BENARD;6130;GRASSE;6;69;;AZ;105;;30;;68;7787;;;;;;;2;2;Appartement;108;4;
17/01/2020;Vente;17800000;;AV;2208;HENRY BENARD;6130;GRASSE;6;69;;AZ;105;;773;;;;;;;;;;1;3;D̩pendance;0;0;
13/02/2020;Vente;15650000;42;BD;3350;DE LA REPUBLIQUE;6400;CANNES;6;29;;CT;82;;168;3615;304;;;;;;;;2;2;Appartement;55;2;
23/01/2020;Vente;23000000;80;AV;920;JEAN DE LATTRE DE TASSIGNY;6400;CANNES;6;29;;BI;281;;459;5357;;;;;;;;;1;2;Appartement;55;2;
23/01/2020;Vente;23000000;80;AV;920;JEAN DE LATTRE DE TASSIGNY;6400;CANNES;6;29;;BI;281;;467;;;;;;;;;;1;3;D̩pendance;0;0;
06/02/2020;Vente;17740000;21;RUE;3750;DU SERGENT BOBILLOT;6400;CANNES;6;29;;CP;2;;31;;;;;;;;;;1;3;D̩pendance;0;0;
06/02/2020;Vente;17740000;21;RUE;3750;DU SERGENT BOBILLOT;6400;CANNES;6;29;;CP;2;;49;;;;;;;;;;1;2;Appartement;52;2;
21/01/2020;Vente;13000000;2;RUE;4020;DE TURCKHEIM;6400;CANNES;6;29;;CO;36;;17;3208;;;;;;;;;1;2;Appartement;32;1;
27/01/2020;Vente;25000000;1;BD;2060;GEORGES CLEMENCEAU;6130;GRASSE;6;69;;BM;382;;1;;;;;;;;;;1;2;Appartement;61;2;
27/01/2020;Vente;25000000;1;BD;2060;GEORGES CLEMENCEAU;6130;GRASSE;6;69;;BM;382;;209;;;;;;;;;;1;3;D̩pendance;0;0;
28/01/2020;Vente;10950000;1;BD;2060;GEORGES CLEMENCEAU;6130;GRASSE;6;69;;BM;289;;136;;;;;;;;;;1;3;D̩pendance;0;0;
28/01/2020;Vente;10950000;1;BD;2060;GEORGES CLEMENCEAU;6130;GRASSE;6;69;;BM;289;;47;;60;;;;;;;;2;2;Appartement;62;3;
29/01/2020;Vente;3000000;67;RTE;620;DE CANNES;6130;GRASSE;6;69;;DY;96;;104;;105;;106;;;;;;3;4;Local industriel. commercial ou assimil̩;154;0;
20/01/2020;Vente;39000000;30;CHE;331;DES BASTIDES SAINT ANTOINE;6130;GRASSE;6;69;;CH;106;;6;8884;;;;;;;;;1;1;Maison;89;4;690
31/01/2020;Vente;10500000;24;AV;3489;DE LA ROUBINE;6150;CANNES;6;29;;AI;137;;75;3595;;;;;;;;;1;2;Appartement;35;1;
28/01/2020;Vente;8900000;16;BD;680;CARNOT;6130;GRASSE;6;69;;BL;60;;11;;34;4495;;;;;;;2;2;Appartement;45;2;
18/02/2020;Vente;15740000;31;AV;527;DES BUISSONS ARDENTS;6150;CANNES;6;29;;AC;537;;1074;;;;;;;;;;1;3;D̩pendance;0;0;
18/02/2020;Vente;15740000;31;AV;527;DES BUISSONS ARDENTS;6150;CANNES;6;29;;AC;537;;1007;4465;;;;;;;;;1;2;Appartement;45;2;
13/02/2020;Vente;18000000;44;RUE;1480;GEORGES CLEMENCEAU;6400;CANNES;6;29;;BP;245;;24;3264;;;;;;;;;1;2;Appartement;25;1;
07/02/2020;Vente;12000000;66;BD;600;CARNOT;6400;CANNES;6;29;;CY;187;;15;;;;;;;;;;1;3;D̩pendance;0;0;
07/02/2020;Vente;12000000;66;BD;600;CARNOT;6400;CANNES;6;29;;CY;187;;189;2602;29;;;;;;;;2;2;Appartement;25;1;
07/02/2020;Vente;7000000;;;B079;ST JEAN BAS;6130;GRASSE;6;69;;CO;160;;;;;;;;;;;;0;;;;;3970
07/02/2020;Vente;7000000;;;B079;ST JEAN BAS;6130;GRASSE;6;69;;CO;161;;;;;;;;;;;;0;;;;;35
07/02/2020;Vente;11870000;28;RUE;2550;DE MIMONT;6400;CANNES;6;29;;CR;69;;32;2539;;;;;;;;;1;2;Appartement;28;1;
18/02/2020;Vente;22250000;441;AV;688;MARCEL PAGNOL;6210;MANDELIEU-LA-NAPOULE;6;79;;AN;34;;4056;4526;;;;;;;;;1;2;Appartement;45;2;
18/02/2020;Vente;22250000;441;AV;688;MARCEL PAGNOL;6210;MANDELIEU-LA-NAPOULE;6;79;;AN;34;;4018;;;;;;;;;;1;3;D̩pendance;0;0;
10/02/2020;Vente;29700000;34;AV;2347;DU MARECHAL JUIN;6400;CANNES;6;29;;CH;41;;248;;;;;;;;;;1;3;D̩pendance;0;0;
10/02/2020;Vente;29700000;34;AV;2347;DU MARECHAL JUIN;6400;CANNES;6;29;;CH;41;;99;;;;;;;;;;1;3;D̩pendance;0;0;
10/02/2020;Vente;29700000;34;AV;2347;DU MARECHAL JUIN;6400;CANNES;6;29;;CH;41;;305;3481;;;;;;;;;1;2;Appartement;34;1;
31/01/2020;Vente;28000000;9;RUE;2270;MARCEAU;6400;CANNES;6;29;;BV;103;;54;;;;;;;;;;1;3;D̩pendance;0;0;
31/01/2020;Vente;28000000;9;RUE;2270;MARCEAU;6400;CANNES;6;29;;BV;103;;29;4053;;;;;;;;;1;2;Appartement;47;2;
31/01/2020;Vente;28000000;9;RUE;2270;MARCEAU;6400;CANNES;6;29;;BV;103;;4;;;;;;;;;;1;3;D̩pendance;0;0;
31/01/2020;Vente;18500000;19;AV;1535;DU GRAND PIN;6400;CANNES;6;29;;DH;176;;12;4303;59;;;;;;;;2;2;Appartement;42;2;
31/01/2020;Vente;18500000;19;AV;1535;DU GRAND PIN;6400;CANNES;6;29;;DH;176;;96;;;;;;;;;;1;3;D̩pendance;0;0;
28/01/2020;Vente;13300000;61;AV;981;DOC RAYMOND PICAUD;6150;CANNES;6;29;;AS;99;;217;;;;;;;;;;1;3;D̩pendance;0;0;
28/01/2020;Vente;13300000;61;AV;981;DOC RAYMOND PICAUD;6150;CANNES;6;29;;AS;99;;5;;531;3009;;;;;;;2;2;Appartement;30;1;
31/01/2020;Vente;24500000;74;RUE;843;DU PETIT PORT;6210;MANDELIEU-LA-NAPOULE;6;79;;AZ;97;;326;4188;;;;;;;;;1;2;Appartement;40;2;
31/01/2020;Vente;24000000;21;BD;1475;GENERAL VAUTRIN;6400;CANNES;6;29;;CH;24;;169;4398;97;;;;;;;;2;2;Appartement;47;2;
17/02/2020;Vente;36000000;190;ALL;157;CALYPSO;6210;MANDELIEU-LA-NAPOULE;6;79;;AS;36;;339;6740;;;;;;;;;1;2;Appartement;73;2;
17/02/2020;Vente;36000000;190;ALL;157;CALYPSO;6210;MANDELIEU-LA-NAPOULE;6;79;;AS;36;;130;;;;;;;;;;1;3;D̩pendance;0;0;
27/01/2020;Vente;32500000;81;AV;2347;DU MARECHAL JUIN;6400;CANNES;6;29;;CM;73;;618;;666;6902;;;;;;;2;2;Appartement;75;4;
27/01/2020;Vente;32500000;81;AV;2347;DU MARECHAL JUIN;6400;CANNES;6;29;;CM;73;;692;;;;;;;;;;1;3;D̩pendance;0;0;
07/02/2020;Vente;11900000;4;RUE;2010;LEON NOEL;6400;CANNES;6;29;;CS;173;;2;3315;3;;;;;;;;2;2;Appartement;30;1;
19/02/2020;Vente;4000000;2;AV;1311;FRANCIS TONNER;6150;CANNES;6;29;;AK;362;;54;;;;;;;;;;1;3;D̩pendance;0;0;
18/02/2020;Vente;30000000;34;RUE;1480;GEORGES CLEMENCEAU;6400;CANNES;6;29;;BP;241;;4;8601;;;;;;;;;1;2;Appartement;85;3;
07/02/2020;Vente;14000000;68;AV;3489;DE LA ROUBINE;6150;CANNES;6;29;;AE;274;;5;;;;;;;;;;1;3;D̩pendance;0;0;
07/02/2020;Vente;14000000;68;AV;3489;DE LA ROUBINE;6150;CANNES;6;29;;AE;274;;38;4587;;;;;;;;;1;2;Appartement;46;2;
17/02/2020;Vente;63000000;112;AV;125;ANTOINE ST EXUPERY;6130;GRASSE;6;69;;AT;39;;;;;;;;;;;;0;1;Maison;167;5;500
17/02/2020;Vente;63000000;112;AV;125;ANTOINE ST EXUPERY;6130;GRASSE;6;69;;AT;39;;;;;;;;;;;;0;1;Maison;167;5;1453
10/02/2020;Vente;15000000;16;BD;50;ALBERT 1ER;6130;GRASSE;6;69;;AZ;118;;50;;94;5303;;;;;;;2;2;Appartement;52;3;
04/02/2020;Vente;1700000;104;BD;1130;EUGENE GAZAGNAIRE;6400;CANNES;6;29;;CD;54;;132;;;;;;;;;;1;3;D̩pendance;0;0;
03/02/2020;Vente;11700000;11;AV;4780;SIDI BRAHIM;6130;GRASSE;6;69;;BZ;29;;240;;;;;;;;;;1;3;D̩pendance;0;0;
03/02/2020;Vente;11700000;11;AV;4780;SIDI BRAHIM;6130;GRASSE;6;69;;BZ;29;;344;;;;;;;;;;1;3;D̩pendance;0;0;
03/02/2020;Vente;11700000;11;AV;4780;SIDI BRAHIM;6130;GRASSE;6;69;;BZ;29;;104;5301;;;;;;;;;1;2;Appartement;66;2;
07/02/2020;Vente;17063000;33;AV;4220;AMIRAL WESTER WEYMISS;6150;CANNES;6;29;;AS;160;;1071;4049;;;;;;;;;1;2;Appartement;42;3;
07/02/2020;Vente;17063000;33;AV;4220;AMIRAL WESTER WEYMISS;6150;CANNES;6;29;;AS;160;;1575;;;;;;;;;;1;3;D̩pendance;0;0;
21/02/2020;Vente;4900000;1;AV;130;DES ANGLAIS;6400;CANNES;6;29;;CZ;111;;362;1741;;;;;;;;;1;2;Appartement;20;1;
20/02/2020;Vente;15300000;202;BD;1960;LEADER;6400;CANNES;6;29;;AY;110;;50;3318;;;;;;;;;1;2;Appartement;33;2;
20/02/2020;Vente;15300000;202;BD;1960;LEADER;6400;CANNES;6;29;;AY;110;;28;;;;;;;;;;1;3;D̩pendance;0;0;
07/02/2020;Vente;25000000;18;AV;3131;DU 11 NOVEMBRE;6130;GRASSE;6;69;;AY;466;;71;;;;;;;;;;1;3;D̩pendance;0;0;
07/02/2020;Vente;25000000;18;AV;3131;DU 11 NOVEMBRE;6130;GRASSE;6;69;;AY;466;;144;;;;;;;;;;1;3;D̩pendance;0;0;
07/02/2020;Vente;25000000;18;AV;3131;DU 11 NOVEMBRE;6130;GRASSE;6;69;;AY;466;;180;10895;181;;;;;;;;2;2;Appartement;108;4;
07/02/2020;Vente;25000000;18;AV;3131;DU 11 NOVEMBRE;6130;GRASSE;6;69;;AY;466;;38;;;;;;;;;;1;3;D̩pendance;0;0;
07/02/2020;Vente;25000000;18;AV;3131;DU 11 NOVEMBRE;6130;GRASSE;6;69;;AY;466;;66;;;;;;;;;;1;3;D̩pendance;0;0;
29/01/2020;Vente;13480000;25;AV;450;VAN LOO;6590;THEOULE-SUR-MER;6;138;;A;1169;;135;;;;;;;;;;1;3;D̩pendance;0;0;
29/01/2020;Vente;13480000;25;AV;450;VAN LOO;6590;THEOULE-SUR-MER;6;138;;A;1169;;19;2650;;;;;;;;;1;2;Appartement;26;1;
06/02/2020;Vente;18000000;34;RUE;3327;RENE DUNAN LA BOCCA;6150;CANNES;6;29;;AH;52;;99;6956;;;;;;;;;1;2;Appartement;68;3;
06/02/2020;Vente;18000000;28;RUE;3327;RENE DUNAN LA BOCCA;6150;CANNES;6;29;;AH;52;;192;;;;;;;;;;1;3;D̩pendance;0;0;
31/01/2020;Vente;16000000;66;BD;600;CARNOT;6400;CANNES;6;29;;CY;187;;207;4413;64;;;;;;;;2;2;Appartement;44;2;
22/02/2020;Vente;17500000;83;AV;2347;DU MARECHAL JUIN;6400;CANNES;6;29;;CM;73;;194;6684;332;;;;;;;;2;2;Appartement;71;2;
25/02/2020;Vente;14560000;46;AV;5240;VICTORIA;6130;GRASSE;6;69;;AX;157;;102;;216;8485;;;;;;;2;2;Appartement;58;3;
31/01/2020;Vente;1500000;9;RUE;1900;LACOUR;6400;CANNES;6;29;;CH;258;;172;;;;;;;;;;1;3;D̩pendance;0;0;
20/02/2020;Vente;800000;34;CHE;5575;DE SAINT MARC;6130;GRASSE;6;69;;DR;9;;48;;;;;;;;;;1;3;D̩pendance;0;0;
03/02/2020;Vente;1500000;16;RUE;1570;GUY DE MAUPASSANT;6400;CANNES;6;29;;BN;90;;27;;;;;;;;;;1;3;D̩pendance;0;0;
06/02/2020;Vente;12400000;3;RTE;3240;DE LA PAOUTE;6130;GRASSE;6;69;;DP;180;;87;5193;;;;;;;;;1;2;Appartement;52;2;
06/02/2020;Vente;12400000;3;RTE;3240;DE LA PAOUTE;6130;GRASSE;6;69;;DP;180;;26;;;;;;;;;;1;3;D̩pendance;0;0;
06/02/2020;Vente;12400000;3;RTE;3240;DE LA PAOUTE;6130;GRASSE;6;69;;DP;180;;27;;;;;;;;;;1;3;D̩pendance;0;0;
17/02/2020;Vente;20600000;4;RUE;240;AUBER;6400;CANNES;6;29;;BK;61;;59;;71;5615;;;;;;;2;2;Appartement;50;2;
17/02/2020;Vente;8075000;1;IMP;325;BEAULIEU;6400;CANNES;6;29;;BE;182;;664;;;;;;;;;;1;3;D̩pendance;0;0;
17/02/2020;Vente;8075000;3;IMP;325;BEAULIEU;6400;CANNES;6;29;;BE;182;;294;1850;;;;;;;;;1;3;D̩pendance;0;0;
06/02/2020;Vente;28151000;30;AV;500;DU BON MARCHE;6130;GRASSE;6;69;;AY;350;;;;;;;;;;;;0;3;D̩pendance;0;0;38
06/02/2020;Vente;28151000;;PL;1340;DOC EUGENE PERRIMOND;6130;GRASSE;6;69;;AY;354;;;;;;;;;;;;0;;;;;60
07/02/2020;Vente;1300000;4;RUE;2720;MOZART;6400;CANNES;6;29;;CS;8;;135;;;;;;;;;;1;3;D̩pendance;0;0;
24/02/2020;Vente;17000000;2;IMP;1330;FRANCOIS TUBY;6150;CANNES;6;29;;AO;69;;18;4751;;;;;;;;;1;2;Appartement;47;2;
24/02/2020;Vente;17000000;2;IMP;1330;FRANCOIS TUBY;6150;CANNES;6;29;;AO;69;;10;;;;;;;;;;1;3;D̩pendance;0;0;
07/02/2020;Vente;283000000;44;BD;880;DE LA CROISETTE;6400;CANNES;6;29;;BV;203;;62;9126;;;;;;;;;1;2;Appartement;85;3;
07/02/2020;Vente;283000000;44;BD;880;DE LA CROISETTE;6400;CANNES;6;29;;BV;203;;29;;;;;;;;;;1;3;D̩pendance;0;0;
07/02/2020;Vente;283000000;44;BD;880;DE LA CROISETTE;6400;CANNES;6;29;;BV;203;;1;;;;;;;;;;1;3;D̩pendance;0;0;
26/02/2020;Vente;3000000;11;AV;2940;PAUL GUIGOU;6400;CANNES;6;29;;DI;153;;539;;;;;;;;;;1;3;D̩pendance;0;0;
26/02/2020;Vente;43000000;39;BD;1960;LEADER;6150;CANNES;6;29;;AS;30;;69;;82;6113;;;;;;;2;2;Appartement;64;2;
19/02/2020;Vente;1400000;102;AV;1311;FRANCIS TONNER;6150;CANNES;6;29;;AI;302;;48;;;;;;;;;;1;3;D̩pendance;0;0;
27/02/2020;Vente;14000000;210;BD;1960;LEADER;6400;CANNES;6;29;;AY;674;;11;;31;2831;;;;;;;2;2;Appartement;27;1;
20/02/2020;Vente;1500000;300;CHEM;457;DE LA BORDE;6150;CANNES;6;29;;DN;682;;1311;;;;;;;;;;1;3;D̩pendance;0;0;
26/02/2020;Vente;100000000;73;AV;981;DOC RAYMOND PICAUD;6150;CANNES;6;29;;AS;173;;36;;;;;;;;;;1;3;D̩pendance;0;0;
26/02/2020;Vente;100000000;73;AV;981;DOC RAYMOND PICAUD;6150;CANNES;6;29;;AS;173;;46;;;;;;;;;;1;3;D̩pendance;0;0;
26/02/2020;Vente;100000000;73;AV;981;DOC RAYMOND PICAUD;6150;CANNES;6;29;;AS;173;;37;;;;;;;;;;1;3;D̩pendance;0;0;
26/02/2020;Vente;100000000;73;AV;981;DOC RAYMOND PICAUD;6150;CANNES;6;29;;AS;173;;115;10932;;;;;;;;;1;2;Appartement;112;3;
27/02/2020;Vente;12850000;76;AV;2340;MARECHAL GALLIENI;6400;CANNES;6;29;;CY;209;;297;2201;;;;;;;;;1;2;Appartement;22;1;
27/02/2020;Vente;12850000;76;AV;2340;MARECHAL GALLIENI;6400;CANNES;6;29;;CY;209;;229;;;;;;;;;;1;3;D̩pendance;0;0;
25/02/2020;Vente;32160000;124;BD;3350;DE LA REPUBLIQUE;6400;CANNES;6;29;;DH;47;;9;;;;;;;;;;1;3;D̩pendance;0;0;
25/02/2020;Vente;32160000;124;BD;3350;DE LA REPUBLIQUE;6400;CANNES;6;29;;DH;47;;41;6373;;;;;;;;;1;2;Appartement;65;3;
25/02/2020;Vente;32160000;124;BD;3350;DE LA REPUBLIQUE;6400;CANNES;6;29;;DH;47;;33;;;;;;;;;;1;3;D̩pendance;0;0;
20/02/2020;Vente;15000000;3;CHE;190;DES ARAUCARIAS;6400;CANNES;6;29;;CW;224;;97;;98;2756;;;;;;;2;2;Appartement;28;1;
10/02/2020;Vente;10500000;62;RTE;2790;DE LA MARIGARDE;6130;GRASSE;6;69;;CD;51;;94;4219;;;;;;;;;1;2;Appartement;43;2;
10/02/2020;Vente;10500000;62;RTE;2790;DE LA MARIGARDE;6130;GRASSE;6;69;;CD;51;;277;;;;;;;;;;1;3;D̩pendance;0;0;
21/02/2020;Vente;23000000;2057;BD;610;JEANNE D ARC;6210;MANDELIEU-LA-NAPOULE;6;79;;AB;58;;1;6543;;;;;;;;;1;2;Appartement;86;3;
13/02/2020;Vente;25000000;11;AV;130;DES ANGLAIS;6400;CANNES;6;29;;CZ;12;;23;;;;;;;;;;1;3;D̩pendance;0;0;
13/02/2020;Vente;25000000;11;AV;130;DES ANGLAIS;6400;CANNES;6;29;;CZ;12;;20;;;;;;;;;;1;3;D̩pendance;0;0;
13/02/2020;Vente;25000000;11;AV;130;DES ANGLAIS;6400;CANNES;6;29;;CZ;12;;30;6158;;;;;;;;;1;2;Appartement;61;3;
13/02/2020;Vente;25000000;11;AV;130;DES ANGLAIS;6400;CANNES;6;29;;CZ;12;;12;;;;;;;;;;1;3;D̩pendance;0;0;
13/02/2020;Vente;15500000;2;RUE;2970;PAUL SERRAILLER;6400;CANNES;6;29;;CD;119;;90;;;;;;;;;;1;3;D̩pendance;0;0;
13/02/2020;Vente;15500000;11;RUE;3380;RICORD LATY;6400;CANNES;6;29;;CE;89;;175;3411;;;;;;;;;1;2;Appartement;35;2;
05/02/2020;Vente;73000000;23;AV;550;DE LA CALIFORNIE;6400;CANNES;6;29;;CM;154;;25;;39;8501;48;;;;;;3;2;Appartement;85;3;
05/02/2020;Vente;73000000;23;AV;550;DE LA CALIFORNIE;6400;CANNES;6;29;;CM;154;;45;;;;;;;;;;1;3;D̩pendance;0;0;
05/02/2020;Vente;73000000;23;AV;550;DE LA CALIFORNIE;6400;CANNES;6;29;;CM;154;;14;;;;;;;;;;1;3;D̩pendance;0;0;
14/02/2020;Vente;13700000;95;BD;600;CARNOT;6400;CANNES;6;29;;BH;95;;151;;;;;;;;;;1;2;Appartement;59;2;
14/02/2020;Vente;1490000;360;AV;688;MARCEL PAGNOL;6210;MANDELIEU-LA-NAPOULE;6;79;;AN;174;;140;;;;;;;;;;1;3;D̩pendance;0;0;
24/02/2020;Vente;11600000;401;ALL;185;JACQUES CARTIER;6210;MANDELIEU-LA-NAPOULE;6;79;;AW;60;;105;2077;;;;;;;;;1;2;Appartement;28;1;
12/02/2020;Vente;7670000;13;BD;2770;MARECHAL LECLERC;6130;GRASSE;6;69;;BO;13;;1;3543;;;;;;;;;1;2;Appartement;30;2;
27/02/2020;Vente;25600000;26;AV;2250;DE MADRID;6400;CANNES;6;29;;CH;44;;221;;;;;;;;;;1;2;Appartement;65;2;
27/02/2020;Vente;25600000;20;AV;2250;DE MADRID;6400;CANNES;6;29;;CH;44;;464;;;;;;;;;;1;3;D̩pendance;0;0;
13/02/2020;Vente;25000000;99;AV;4780;SIDI BRAHIM;6130;GRASSE;6;69;;CE;268;;230;;;;;;;;;;1;3;D̩pendance;0;0;
13/02/2020;Vente;25000000;99;AV;4780;SIDI BRAHIM;6130;GRASSE;6;69;;CE;268;;145;9076;184;;;;;;;;2;2;Appartement;90;4;
02/03/2020;Vente;11792500;16;RUE;3870;DES SUISSES;6400;CANNES;6;29;;AW;64;;79;;;;;;;;;;1;3;D̩pendance;0;0;
02/03/2020;Vente;11792500;16;RUE;3870;DES SUISSES;6400;CANNES;6;29;;AW;64;;180;;;;;;;;;;1;2;Appartement;32;1;
14/02/2020;Vente;12000000;9;AV;1699;FONT LAUGIERE;6130;GRASSE;6;69;;BI;129;;14;24061;15;;;;;;;;2;4;Local industriel. commercial ou assimil̩;350;0;
14/02/2020;Vente;12000000;9;AV;1699;FONT LAUGIERE;6130;GRASSE;6;69;;BI;129;;16;;;;;;;;;;1;2;Appartement;70;3;
05/03/2020;Vente;45000000;12;BD;1130;EUGENE GAZAGNAIRE;6400;CANNES;6;29;;CI;83;;27;;;;;;;;;;1;3;D̩pendance;0;0;
05/03/2020;Vente;45000000;12;BD;1130;EUGENE GAZAGNAIRE;6400;CANNES;6;29;;CI;83;;1;;;;;;;;;;1;3;D̩pendance;0;0;
05/03/2020;Vente;45000000;12;BD;1130;EUGENE GAZAGNAIRE;6400;CANNES;6;29;;CI;83;;11;;;;;;;;;;1;2;Appartement;39;2;
05/03/2020;Vente;45000000;12;BD;1130;EUGENE GAZAGNAIRE;6400;CANNES;6;29;;CI;83;;10;;;;;;;;;;1;2;Appartement;32;1;
05/03/2020;Vente;45000000;12;BD;1130;EUGENE GAZAGNAIRE;6400;CANNES;6;29;;CI;83;;2;;;;;;;;;;1;3;D̩pendance;0;0;
28/02/2020;Vente;33500000;61;BD;40;ALEXANDRE 3;6400;CANNES;6;29;;CI;193;;17;;;;;;;;;;1;3;D̩pendance;0;0;
28/02/2020;Vente;33500000;61;BD;40;ALEXANDRE 3;6400;CANNES;6;29;;CI;193;;34;;43;;86;75,25;;;;;3;2;Appartement;74;3;
05/03/2020;Vente;15800000;111;BD;600;CARNOT;6400;CANNES;6;29;;BH;56;;116;5808;44;;;;;;;;2;2;Appartement;39;2;
04/03/2020;Vente;28500000;17;BD;3840;DE STRASBOURG;6400;CANNES;6;29;;CO;113;;15;5126;;;;;;;;;1;2;Appartement;55;2;
27/02/2020;Vente;15000000;1;RUE;670;DU CHATAIGNIER;6400;CANNES;6;29;;BL;204;;127;;740;2425;;;;;;;2;2;Appartement;25;1;
09/03/2020;Vente;29000000;115;AV;1680;ISOLA BELLA;6400;CANNES;6;29;;CW;83;;14;;;;;;;;;;1;3;D̩pendance;0;0;
09/03/2020;Vente;29000000;115;AV;1680;ISOLA BELLA;6400;CANNES;6;29;;CW;83;;30;;43;4601;;;;;;;2;2;Appartement;47;2;
27/03/2020;Vente;46400000;65;RUE;1480;GEORGES CLEMENCEAU;6400;CANNES;6;29;;BR;26;;31;;80;3554;;;;;;;2;2;Appartement;40;2;
09/03/2020;Vente;33300000;200;AV;930;DU RIOU LA NAPOULE;6210;MANDELIEU-LA-NAPOULE;6;79;;BA;86;;593;;;;;;;;;;1;3;D̩pendance;0;0;
09/03/2020;Vente;33300000;200;AV;930;DU RIOU LA NAPOULE;6210;MANDELIEU-LA-NAPOULE;6;79;;BA;86;;48;6882;;;;;;;;;1;2;Appartement;81;3;
17/03/2020;Vente;4000000;190;ALL;157;CALYPSO;6210;MANDELIEU-LA-NAPOULE;6;79;;AS;36;;4;;;;;;;;;;1;3;D̩pendance;0;0;
19/03/2020;Vente;21000000;26;RUE;3470;ROQUEBILLIERE;6150;CANNES;6;29;;AI;266;;14;4347;;;;;;;;;1;2;Appartement;43;2;
19/03/2020;Vente;21000000;26;RUE;3470;ROQUEBILLIERE;6150;CANNES;6;29;;AI;266;;9;;;;;;;;;;1;3;D̩pendance;0;0;
02/03/2020;Vente;22000000;21;BD;1475;GENERAL VAUTRIN;6400;CANNES;6;29;;CH;24;;76;;;;;;;;;;1;3;D̩pendance;0;0;
02/03/2020;Vente;22000000;21;BD;1475;GENERAL VAUTRIN;6400;CANNES;6;29;;CH;24;;184;4470;92;;;;;;;;2;2;Appartement;45;1;
09/03/2020;Vente;23300000;33;AV;2350;JEAN XXIII;6130;GRASSE;6;69;;AY;366;;243;;;;;;;;;;1;3;D̩pendance;0;0;
09/03/2020;Vente;23300000;33;AV;2350;JEAN XXIII;6130;GRASSE;6;69;;AY;366;;212;;;;;;;;;;1;3;D̩pendance;0;0;
09/03/2020;Vente;23300000;33;AV;2350;JEAN XXIII;6130;GRASSE;6;69;;AY;366;;318;7786;;;;;;;;;1;2;Appartement;80;4;
09/03/2020;Vente;23300000;33;AV;2350;JEAN XXIII;6130;GRASSE;6;69;;AY;366;;221;;;;;;;;;;1;3;D̩pendance;0;0;
16/03/2020;Vente;16300000;7;CHE;1507;DES GOURGUETTES;6150;CANNES;6;29;;AB;226;;52;4494;;;;;;;;;1;2;Appartement;44;2;
